drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
bepridil,0,3164,0.583,NA,NA,NA,NA,2630,1.48,1877,1.651,NA,NA,209.9,0.7023
bepridil,0,2832,0.6681,NA,NA,NA,NA,3020,1.212,1784,1.614,NA,NA,228.4,1.48
bepridil,0,2439,0.6813,NA,NA,NA,NA,3987,0.8368,1833,1.569,NA,NA,196.3,1.331
bepridil,0,2892,0.6141,NA,NA,NA,NA,3419,1.087,1821,1.317,NA,NA,112.4,0.7729
bepridil,0,3133,0.5366,NA,NA,NA,NA,3000,1.17,1697,1.481,NA,NA,101.1,1.151
bepridil,0,2159,0.8914,NA,NA,NA,NA,2676,1.246,1810,1.459,NA,NA,86.61,0.796
bepridil,0,3125,0.5112,NA,NA,NA,NA,2924,1.565,1837,1.433,NA,NA,189.8,1.07
bepridil,0,4642,0.5584,NA,NA,NA,NA,2462,1.479,1903,1.353,NA,NA,120.2,1.099
bepridil,0,3499,0.704,NA,NA,NA,NA,2824,1.185,2054,1.828,NA,NA,142.7,1.12
bepridil,0,4111,0.5232,NA,NA,NA,NA,3189,1.048,1841,1.67,NA,NA,112.6,0.7267
bepridil,0,2965,0.6695,NA,NA,NA,NA,3216,1.05,1974,1.696,NA,NA,122.7,0.72
bepridil,0,3317,0.5964,NA,NA,NA,NA,3157,1.004,1809,1.443,NA,NA,107.8,1.032
bepridil,0,3289,0.7458,NA,NA,NA,NA,2666,1.852,1906,1.242,NA,NA,177.8,0.8093
bepridil,0,3081,0.6634,NA,NA,NA,NA,2727,1.083,1736,1.512,NA,NA,153.1,1.035
bepridil,0,4387,0.4672,NA,NA,NA,NA,3165,0.9488,1773,1.286,NA,NA,127.9,1.186
bepridil,0,3604,0.5021,NA,NA,NA,NA,2712,1.232,1990,1.305,NA,NA,137.4,1.227
bepridil,0,2784,0.5383,NA,NA,NA,NA,2970,1.292,2000,1.375,NA,NA,83.58,1.002
bepridil,0,2078,0.6866,NA,NA,NA,NA,3087,1.283,1704,1.305,NA,NA,146,1.115
bepridil,0,2408,0.7307,NA,NA,NA,NA,3027,1.079,1711,1.532,NA,NA,166.2,0.8594
bepridil,0,2624,0.7967,NA,NA,NA,NA,2873,1.254,1907,1.471,NA,NA,188.9,1.068
bepridil,0,2785,0.6613,NA,NA,NA,NA,2822,1.355,1808,1.404,NA,NA,155.8,0.6997
bepridil,0,2976,0.591,NA,NA,NA,NA,2754,1.586,1841,1.452,NA,NA,158.8,0.9547
bepridil,0,2661,0.65,NA,NA,NA,NA,2823,0.9312,1692,1.328,NA,NA,112.4,0.8259
bepridil,0,2707,0.7982,NA,NA,NA,NA,2790,1.412,2138,1.718,NA,NA,163.5,1.083
bepridil,0,3202,0.457,NA,NA,NA,NA,2755,1.617,1871,1.782,NA,NA,186.8,0.8436
bepridil,0,2477,0.6764,NA,NA,NA,NA,2904,1.038,1817,1.644,NA,NA,134.2,0.7474
bepridil,0,3073,0.6475,NA,NA,NA,NA,2432,1.403,1732,1.573,NA,NA,142,1.032
