drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
verapamil,81,236.7,1.089,NA,NA,NA,NA,617600,0.8471,1657,7.955,NA,NA,504.8,1.16
verapamil,81,206.8,1.066,NA,NA,NA,NA,239100,2.594,1329,7.803,NA,NA,479.9,1.153
verapamil,81,210,1.153,NA,NA,NA,NA,56840,3.738,1471,7.897,NA,NA,498.1,1.099
verapamil,81,163.4,0.9341,NA,NA,NA,NA,2861,7.536,1497,8.166,NA,NA,504.2,1.069
verapamil,81,226.6,1.42,NA,NA,NA,NA,156900,3.439,1845,2.863,NA,NA,493.2,1.179
verapamil,81,197.4,1.643,NA,NA,NA,NA,1.89E+09,9.306,4185,1.775,NA,NA,537.7,1.097
verapamil,81,199.3,1.092,NA,NA,NA,NA,2276000,3.668,3362000,2.506,NA,NA,528.1,1.038
verapamil,81,225.5,1.146,NA,NA,NA,NA,6.35E+09,7.635,14260,7.81,NA,NA,567,1.139
verapamil,81,179.9,1.221,NA,NA,NA,NA,6075,2.697,3369000,3.432,NA,NA,591.5,1.073
verapamil,81,190.1,1.268,NA,NA,NA,NA,81620,1.044,54490000,2.151,NA,NA,640.8,1.076
verapamil,81,176.7,1.094,NA,NA,NA,NA,366400,0.8922,6809,4.005,NA,NA,596.4,1.114
verapamil,81,211.4,1.053,NA,NA,NA,NA,647700,0.9544,1772,5.908,NA,NA,566.3,1.048
verapamil,81,225.2,1.018,NA,NA,NA,NA,404600,1.035,2456000,6.933,NA,NA,486.3,1.095
verapamil,81,195.8,1,NA,NA,NA,NA,102200,1.175,352900000,0.8861,NA,NA,537.2,0.9894
verapamil,81,184.3,1.075,NA,NA,NA,NA,613100,0.7854,389100000,8.398,NA,NA,458.6,1.088
verapamil,81,203.1,1.031,NA,NA,NA,NA,259900,1.256,1774000,5.067,NA,NA,534.4,1.19
verapamil,81,211.9,1.053,NA,NA,NA,NA,5.99E+09,2.141,1903000,0.3704,NA,NA,511.1,1.144
verapamil,81,205.1,1.323,NA,NA,NA,NA,2.60E+09,0.4309,8419000,0.6964,NA,NA,506.3,0.9379
verapamil,81,212.2,0.9611,NA,NA,NA,NA,601400,4.071,6884,0.7736,NA,NA,467.1,1.084
verapamil,81,192.2,1.349,NA,NA,NA,NA,14100,7.509,95800,5.77,NA,NA,473.9,1.049
verapamil,81,209.9,1.123,NA,NA,NA,NA,3.47E+09,0.6628,1466,5.552,NA,NA,530.2,1.285
verapamil,81,185.4,1.046,NA,NA,NA,NA,1.76E+09,0.4757,1466,5.552,NA,NA,511.4,1.12
verapamil,81,244.2,1.098,NA,NA,NA,NA,11200,2.693,10520,8.312,NA,NA,452.9,1.177
verapamil,81,230.2,1.205,NA,NA,NA,NA,11200,2.693,9594000,4.896,NA,NA,449.6,1.178
verapamil,81,211.5,0.9405,NA,NA,NA,NA,28950000,6.576,46160000,1.587,NA,NA,569.5,1.06
verapamil,81,204.9,1.017,NA,NA,NA,NA,17040000,8.627,2015000,6.35,NA,NA,486.5,1.046
verapamil,81,221,1.084,NA,NA,NA,NA,1413000,1.083,1908,2.427,NA,NA,479.4,1.306
verapamil,81,168,0.9387,NA,NA,NA,NA,125200000,5.672,296300,3.571,NA,NA,478.1,1.425
verapamil,81,221.3,1.018,NA,NA,NA,NA,396800000,4.894,3459000,6.634,NA,NA,467.2,1.08
verapamil,81,215.4,1.699,NA,NA,NA,NA,6795000,1.053,6.00E+09,3.996,NA,NA,618.7,0.8237
verapamil,81,209.9,1.117,NA,NA,NA,NA,109100000,0.4562,13530000,3.299,NA,NA,577.1,0.7602
verapamil,81,218,1.089,NA,NA,NA,NA,30240000,0.5553,4592,1.096,NA,NA,457,1.104
verapamil,81,164.6,1.112,NA,NA,NA,NA,1.29E+08,1.128,4592,1.096,NA,NA,513,1.239
verapamil,81,252.7,1.149,NA,NA,NA,NA,11370,3.958,47420,0.5017,NA,NA,517.2,1.007
verapamil,81,230.2,1.075,NA,NA,NA,NA,4473,3.544,2.04E+09,1.376,NA,NA,598.8,1.018
verapamil,81,206,1.316,NA,NA,NA,NA,3815,6.054,1496,4.77,NA,NA,481.7,1.264
verapamil,81,247.7,1.183,NA,NA,NA,NA,49860000,7.562,9619,4.269,NA,NA,457.3,1.061
verapamil,81,182.8,1.146,NA,NA,NA,NA,41490,8.191,75220,1.32,NA,NA,586.6,1.346
verapamil,81,194.6,1.049,NA,NA,NA,NA,1.14E+09,6.607,66970,0.7094,NA,NA,504.5,1.15
verapamil,81,194.9,0.988,NA,NA,NA,NA,4415000,5.458,1916,3.658,NA,NA,522.4,0.9382
verapamil,81,204.3,1.005,NA,NA,NA,NA,16100,1.951,1772,5.132,NA,NA,502.5,1.145
verapamil,81,183.7,1.025,NA,NA,NA,NA,33280,1.64,4.15E+09,5.051,NA,NA,568.1,0.9992
verapamil,81,278.3,1.287,NA,NA,NA,NA,1388000,0.7688,65870,1.031,NA,NA,516.9,1.001
verapamil,81,196.9,0.9993,NA,NA,NA,NA,1388000,0.7688,382900000,1.295,NA,NA,463.5,1.129
verapamil,81,196.6,1.076,NA,NA,NA,NA,18540000,8.5,5566,5.364,NA,NA,495,1.338
verapamil,81,193.3,0.9491,NA,NA,NA,NA,756300000,6.067,8124,8.135,NA,NA,373.3,0.9955
verapamil,81,241.6,0.8956,NA,NA,NA,NA,99000,5.264,4622,9.674,NA,NA,538.2,1.142
verapamil,81,201.7,0.9498,NA,NA,NA,NA,858900,0.817,6.69E+09,4.369,NA,NA,506,1.232
verapamil,81,167.3,1.095,NA,NA,NA,NA,16700,2.533,229900,9.763,NA,NA,486.9,0.9263
verapamil,81,178.2,1.079,NA,NA,NA,NA,13070,2.616,1822,3.067,NA,NA,491.2,1.02
verapamil,81,185.2,1.191,NA,NA,NA,NA,2.44E+09,7.74,1524,4.216,NA,NA,592,1.029
verapamil,81,200.9,1.029,NA,NA,NA,NA,141100000,9.997,1317,6.003,NA,NA,496.9,1.081
verapamil,81,236.3,1.496,NA,NA,NA,NA,23760000,1.05,1317,6.003,NA,NA,487.1,1.176
verapamil,81,251.5,1.371,NA,NA,NA,NA,6984,6.523,341000,1.41,NA,NA,500,1.001
verapamil,81,223.4,1.006,NA,NA,NA,NA,171600,4.281,1824,3.507,NA,NA,559.6,1.343
verapamil,81,200.4,0.9811,NA,NA,NA,NA,2.08E+09,5.113,2149,2.434,NA,NA,536.6,1.089
verapamil,81,166.6,0.8865,NA,NA,NA,NA,92210,1.169,108900000,3.717,NA,NA,475.3,1.086
verapamil,81,210,1.158,NA,NA,NA,NA,2.33E+09,9.984,94610000,3.915,NA,NA,562.2,1.128
verapamil,81,177.9,1.044,NA,NA,NA,NA,159200000,0.5908,1023000,1.502,NA,NA,513.3,1.014
verapamil,81,211.3,1.187,NA,NA,NA,NA,558800000,0.5994,75090000,0.3352,NA,NA,479.3,1.146
verapamil,81,163.8,1.004,NA,NA,NA,NA,2185,8.524,152500000,7.924,NA,NA,484.3,1.052
verapamil,81,191.9,0.9908,NA,NA,NA,NA,35370,9.797,636400000,5.76,NA,NA,532,1.169
verapamil,81,169.5,1.398,NA,NA,NA,NA,101300000,8.39,40560,7.19,NA,NA,549.5,0.9964
verapamil,81,179.2,0.9849,NA,NA,NA,NA,3.41E+09,1.53,100900000,4.331,NA,NA,488.5,1.006
verapamil,81,227,1.154,NA,NA,NA,NA,25970000,2.596,133100000,9.98,NA,NA,435,1.179
verapamil,81,190.5,1.082,NA,NA,NA,NA,6.30E+09,9.848,2117,3.901,NA,NA,520.2,1.091
verapamil,81,215.9,1.196,NA,NA,NA,NA,6.30E+09,9.848,51490,4.209,NA,NA,456.2,1.111
verapamil,81,261.8,0.9994,NA,NA,NA,NA,30510,6.737,12510,8.396,NA,NA,500.2,1.052
verapamil,81,216.7,1.309,NA,NA,NA,NA,107800,5.224,28710,8.356,NA,NA,518.7,1.131
verapamil,81,202.8,1.163,NA,NA,NA,NA,12360,9.531,1352,8.719,NA,NA,508.4,1
verapamil,81,212.5,1.03,NA,NA,NA,NA,6.46E+09,3.564,1352,8.719,NA,NA,494,1.314
verapamil,81,222.8,0.9934,NA,NA,NA,NA,173900,5.976,2002,6.046,NA,NA,468.6,1.013
verapamil,81,202.4,1.261,NA,NA,NA,NA,2.69E+09,1.738,134700,1.01,NA,NA,556.3,1.099
verapamil,81,191,1.048,NA,NA,NA,NA,7310,2.941,19850,6.808,NA,NA,503.6,1.061
verapamil,81,204.9,1.081,NA,NA,NA,NA,1.03E+09,5.948,2432,2.031,NA,NA,473.1,1.151
verapamil,81,223.5,1.072,NA,NA,NA,NA,15790000,5.812,1642,3.516,NA,NA,485.1,1.38
verapamil,81,212,1.126,NA,NA,NA,NA,372300,6.842,1862,3.404,NA,NA,474.2,1.079
verapamil,81,208.4,1.313,NA,NA,NA,NA,7391000,7.132,1862,3.404,NA,NA,468.8,1.068
verapamil,81,216.7,0.9911,NA,NA,NA,NA,13290000,3.427,37230000,3.761,NA,NA,471.6,1.003
verapamil,81,205.1,1.168,NA,NA,NA,NA,40750,4.762,889600,4.818,NA,NA,494.9,1.219
verapamil,81,198.4,1.205,NA,NA,NA,NA,10970,9.598,3415,2.37,NA,NA,477.5,1.228
verapamil,81,219.4,1.362,NA,NA,NA,NA,734500,8.622,7797,0.9136,NA,NA,536.6,1.028
verapamil,81,235.7,1.35,NA,NA,NA,NA,38340,6.996,3988,1.705,NA,NA,527.3,1.087
verapamil,81,235,1.362,NA,NA,NA,NA,265200000,4.411,6627,9.215,NA,NA,527,0.9559
verapamil,81,205.4,1.108,NA,NA,NA,NA,708400,4.23,11920000,9.93,NA,NA,464.9,1.182
verapamil,81,213.5,1.005,NA,NA,NA,NA,1.41E+09,4.838,131300,2.625,NA,NA,570.8,1.178
verapamil,81,223,0.9207,NA,NA,NA,NA,248300,6.069,39310,9.224,NA,NA,508.2,1.125
verapamil,81,189.1,0.8835,NA,NA,NA,NA,91000,1.433,12310,0.8476,NA,NA,470.8,0.9045
verapamil,81,195.5,0.9839,NA,NA,NA,NA,3087000,6.421,12310,0.8476,NA,NA,490.7,0.9905
verapamil,81,201.5,1.023,NA,NA,NA,NA,45810,1.293,12310,0.8476,NA,NA,499.4,0.942
verapamil,81,181.1,1.11,NA,NA,NA,NA,89410,3.469,6590,1.834,NA,NA,487.6,1.1
verapamil,81,185.4,1.124,NA,NA,NA,NA,238000,4.154,10770,0.8429,NA,NA,521.5,1.036
verapamil,81,250.6,1.128,NA,NA,NA,NA,2341,7.414,10940,0.7632,NA,NA,490,1.065
verapamil,81,200.8,1.076,NA,NA,NA,NA,34380000,3.653,21000,0.7406,NA,NA,559,1.168
verapamil,81,197.5,0.7601,NA,NA,NA,NA,4802,5.051,11980,0.9072,NA,NA,481.4,0.9265
verapamil,81,216,1.27,NA,NA,NA,NA,2247000,0.654,11980,0.9072,NA,NA,527.1,0.9567
verapamil,81,234.7,1.325,NA,NA,NA,NA,1958000,0.7709,10010,3.028,NA,NA,555.6,1.03
verapamil,81,201.7,1.088,NA,NA,NA,NA,199900000,1.399,957800,4.847,NA,NA,459.9,1.104
verapamil,81,196.9,1.117,NA,NA,NA,NA,204600000,0.5134,3.72E+09,0.4024,NA,NA,555.6,0.984
verapamil,81,180.5,1.008,NA,NA,NA,NA,46730000,1.69,14230000,1.309,NA,NA,473.7,1.224
verapamil,81,235.5,1.454,NA,NA,NA,NA,3328,4.211,7621,7.967,NA,NA,426.6,1.027
verapamil,81,157.9,0.8608,NA,NA,NA,NA,4338,5.802,2360000,0.7701,NA,NA,405.5,1.403
verapamil,81,224.7,1.116,NA,NA,NA,NA,5.15E+09,1.703,659500,3.261,NA,NA,504.6,1.181
verapamil,81,201.2,0.9786,NA,NA,NA,NA,5.48E+09,0.4812,863200,0.412,NA,NA,481.6,1.119
verapamil,81,220.3,1.005,NA,NA,NA,NA,34530000,0.559,3613,1.802,NA,NA,465.3,1.193
verapamil,81,180.7,1.28,NA,NA,NA,NA,34530000,0.559,9060,1.081,NA,NA,435.6,1.235
verapamil,81,193.3,1.42,NA,NA,NA,NA,12950000,0.6374,8970,0.89,NA,NA,501.9,1.13
verapamil,81,211.1,1.445,NA,NA,NA,NA,145900000,7.014,8970,0.89,NA,NA,534.6,1.066
verapamil,81,200,1.212,NA,NA,NA,NA,2.19E+09,7.936,2340,3.397,NA,NA,525,1.262
verapamil,81,201,0.9908,NA,NA,NA,NA,5382,9.056,1378,6.498,NA,NA,519.7,0.992
verapamil,81,208.5,1.241,NA,NA,NA,NA,1.10E+09,3.377,1503,5.677,NA,NA,513.3,0.9493
verapamil,81,187.8,1.114,NA,NA,NA,NA,4382,3.33,1388,5.817,NA,NA,603.8,1.219
verapamil,81,206.2,1.042,NA,NA,NA,NA,606200000,6.463,1480,6.403,NA,NA,554.5,1.277
verapamil,81,172.3,1.167,NA,NA,NA,NA,18050000,9.856,1480,6.403,NA,NA,545.2,1.067
verapamil,81,175.2,0.9751,NA,NA,NA,NA,121500,4.79,1354,5.916,NA,NA,545.5,1.136
verapamil,81,196.1,1.002,NA,NA,NA,NA,8336000,0.9578,1331,6.034,NA,NA,530.9,1.228
verapamil,81,181.2,0.8532,NA,NA,NA,NA,660700,1.147,3.23E+09,5.546,NA,NA,470.8,1.128
verapamil,81,212.6,1.489,NA,NA,NA,NA,3.91E+09,4.808,6041000,0.551,NA,NA,596.1,1.045
verapamil,81,193.5,1.065,NA,NA,NA,NA,4914,9.53,814500,0.4034,NA,NA,499.1,1.099
verapamil,81,178.5,0.9164,NA,NA,NA,NA,1071000,8.974,814500,0.4034,NA,NA,502.5,1.226
verapamil,81,202.6,1.469,NA,NA,NA,NA,60870000,5.497,3404000,0.3466,NA,NA,460,0.9578
verapamil,81,225.6,1.213,NA,NA,NA,NA,5509,3.746,2.25E+08,4.078,NA,NA,457.9,1.057
verapamil,81,199.3,0.9039,NA,NA,NA,NA,92390,1.991,2122,2.496,NA,NA,494.1,1.164
verapamil,81,214,1.077,NA,NA,NA,NA,698400,1.355,3948,1.214,NA,NA,468.8,1.177
verapamil,81,204.3,0.8829,NA,NA,NA,NA,550700,2.67,1324000,2.385,NA,NA,498.9,0.9959
verapamil,81,229.9,1.325,NA,NA,NA,NA,4130000,4.326,8.00E+09,1.489,NA,NA,560.9,1.045
verapamil,81,186.3,0.9257,NA,NA,NA,NA,5.10E+09,0.3435,639700,2.341,NA,NA,520.1,0.9233
verapamil,81,148.1,0.9001,NA,NA,NA,NA,5.10E+09,0.3435,1295,8.91,NA,NA,484.8,1.31
verapamil,81,196.5,1.043,NA,NA,NA,NA,5.10E+09,0.3435,1295,8.91,NA,NA,506.5,1.146
verapamil,81,199.6,0.9683,NA,NA,NA,NA,5.10E+09,0.3435,196500000,9.916,NA,NA,481.1,1.117
verapamil,81,228.9,1.149,NA,NA,NA,NA,4.19E+09,0.3475,3.78E+09,2.668,NA,NA,485.7,1.174
verapamil,81,204.3,1.112,NA,NA,NA,NA,156800,0.9138,49570000,2.303,NA,NA,555.7,1.013
verapamil,81,219.6,0.9887,NA,NA,NA,NA,814000,5.845,212800,3.19,NA,NA,495.4,1.169
verapamil,81,224.2,0.9931,NA,NA,NA,NA,259200,6.153,73480,7.453,NA,NA,506.5,1.007
verapamil,81,207.5,1.312,NA,NA,NA,NA,2935,9.13,7884,3.708,NA,NA,436.3,1.062
verapamil,81,197.9,1.196,NA,NA,NA,NA,18480,2.634,449300000,1.351,NA,NA,535.1,0.9705
verapamil,81,225.7,1.09,NA,NA,NA,NA,898700000,3.353,2.77E+09,2.413,NA,NA,490.3,0.9717
verapamil,81,226.3,1.142,NA,NA,NA,NA,7.49E+09,8.743,88060,0.4553,NA,NA,488.5,1.087
verapamil,81,189.9,0.8649,NA,NA,NA,NA,2442000,6.611,5080000,0.4191,NA,NA,504.3,0.9915
verapamil,81,224.8,1.29,NA,NA,NA,NA,116700000,5.398,679200,0.529,NA,NA,445.1,1.19
verapamil,81,196.4,1.358,NA,NA,NA,NA,67370000,0.6491,45540,0.6281,NA,NA,490,0.869
verapamil,81,190.1,1.251,NA,NA,NA,NA,86460000,1.235,10340,0.8406,NA,NA,484.5,0.9671
verapamil,81,252.5,0.9217,NA,NA,NA,NA,7572,6.24,10340,0.8406,NA,NA,529.6,0.9174
verapamil,81,210.7,1.238,NA,NA,NA,NA,1757000,3.189,16560,0.8289,NA,NA,448,0.9848
verapamil,81,200.2,1.019,NA,NA,NA,NA,1915000,1.23,2755,2,NA,NA,425.4,0.9833
verapamil,81,203.8,1.28,NA,NA,NA,NA,179500000,6.055,11260,0.8901,NA,NA,471,1.006
verapamil,81,170.4,1.106,NA,NA,NA,NA,85370000,8.575,11260,0.8901,NA,NA,508.3,1.109
verapamil,81,208.6,1.039,NA,NA,NA,NA,71100000,6.396,3136,1.878,NA,NA,483.6,1.025
verapamil,81,202.9,1.02,NA,NA,NA,NA,1435000,8.767,3913,1.743,NA,NA,556.6,1.291
verapamil,81,233.2,1.197,NA,NA,NA,NA,868900000,9.291,1670,3.042,NA,NA,471.2,1.145
verapamil,81,205.8,1.234,NA,NA,NA,NA,95720000,8.955,4052,1.382,NA,NA,506.1,1.011
verapamil,81,184.8,1.141,NA,NA,NA,NA,76010000,5.633,7319,0.9478,NA,NA,562.6,1.221
verapamil,81,202.7,1.035,NA,NA,NA,NA,10490,2.634,7319,0.9478,NA,NA,508.5,1.216
verapamil,81,185.2,0.9421,NA,NA,NA,NA,1480000,8.064,365000,0.4014,NA,NA,460.6,1.272
verapamil,81,232.5,1.127,NA,NA,NA,NA,5855000,9.962,365000,0.4014,NA,NA,483.9,1.199
verapamil,81,159.8,1.145,NA,NA,NA,NA,38610,7.574,365000,0.4014,NA,NA,471.5,1.141
verapamil,81,204.7,1.119,NA,NA,NA,NA,53070000,5.446,365000,0.4014,NA,NA,460.1,1.332
verapamil,81,216.9,1.142,NA,NA,NA,NA,45320,8.362,35180,0.6858,NA,NA,523.3,1.134
verapamil,81,177.6,0.8657,NA,NA,NA,NA,1.57E+09,7.244,35180,0.6858,NA,NA,520,1.002
verapamil,81,207.4,1.149,NA,NA,NA,NA,484100,3.157,7596,1.196,NA,NA,520.2,1.176
verapamil,81,229.9,1.289,NA,NA,NA,NA,4722000,7.695,8452,1.295,NA,NA,492.4,0.9617
verapamil,81,184.1,1.003,NA,NA,NA,NA,10370000,5.014,1683,4.779,NA,NA,426.4,1.094
verapamil,81,178,1.074,NA,NA,NA,NA,397900000,9.491,1320,5.008,NA,NA,547.3,1.288
verapamil,81,213.7,1.255,NA,NA,NA,NA,468100,5.575,3580,3.824,NA,NA,495.5,1.105
verapamil,81,236.3,1.244,NA,NA,NA,NA,382900000,6.989,1.61E+09,2.224,NA,NA,489.5,1.247
verapamil,81,231.1,1.391,NA,NA,NA,NA,23800,5.991,2.78E+09,9.569,NA,NA,490.3,1.089
verapamil,81,189,1.175,NA,NA,NA,NA,247600000,2.304,66670,2.149,NA,NA,495.9,0.9675
verapamil,81,211.6,1.026,NA,NA,NA,NA,3679,5.556,122300000,0.193,NA,NA,508.1,1.189
verapamil,81,222,1.292,NA,NA,NA,NA,14810000,3.508,122300000,0.193,NA,NA,589.8,1.303
verapamil,81,170.5,1.036,NA,NA,NA,NA,588100000,6.252,39950,4.673,NA,NA,492.9,1.144
verapamil,81,191,1.037,NA,NA,NA,NA,28950,5.968,795200000,1.948,NA,NA,456.8,0.995
verapamil,81,210.6,1.082,NA,NA,NA,NA,48940000,2.301,5.46E+09,6.664,NA,NA,511.9,1.092
verapamil,81,191.9,1.168,NA,NA,NA,NA,2.60E+07,2.396,81050000,9.038,NA,NA,533.6,1.05
verapamil,81,225.7,1.234,NA,NA,NA,NA,96170000,6.284,2030,5.473,NA,NA,568,1.075
verapamil,81,204.6,1.098,NA,NA,NA,NA,79320,1.241,17600,6.786,NA,NA,514.5,1.11
verapamil,81,204.9,1.083,NA,NA,NA,NA,79320,1.241,25040,0.5584,NA,NA,530.9,1.236
verapamil,81,182.2,1.082,NA,NA,NA,NA,12950,2.125,3313,1.893,NA,NA,536.4,1.135
verapamil,81,185,1.181,NA,NA,NA,NA,63870,1.292,3152,1.667,NA,NA,520.3,1.006
verapamil,81,192.8,1.136,NA,NA,NA,NA,126400,1.099,4860,1.271,NA,NA,553.4,0.9433
verapamil,81,195,1.224,NA,NA,NA,NA,850800,0.9839,3770,1.711,NA,NA,485.4,1.465
verapamil,81,194.5,0.9822,NA,NA,NA,NA,328900,5.816,5219,1.218,NA,NA,479.4,1.207
verapamil,81,189.1,1.139,NA,NA,NA,NA,106800,1.826,13680,0.9464,NA,NA,499.6,1.223
verapamil,81,236.6,1.147,NA,NA,NA,NA,691600,6.483,13680,0.9464,NA,NA,475.3,1.065
verapamil,81,207.8,1.098,NA,NA,NA,NA,4947,3.935,13680,0.9464,NA,NA,437,0.8861
verapamil,81,191.6,1.138,NA,NA,NA,NA,35250,1.921,23730,0.6555,NA,NA,584.4,1.058
verapamil,81,200.5,1.386,NA,NA,NA,NA,43230,7.794,12430,0.874,NA,NA,493.1,1.212
verapamil,81,175.8,1.127,NA,NA,NA,NA,2.07E+08,2.582,296300000,5.885,NA,NA,521.9,1.054
verapamil,81,209,1.239,NA,NA,NA,NA,98260000,2.574,130200,4.992,NA,NA,428,1.237
verapamil,81,203.3,1.144,NA,NA,NA,NA,7767,7.681,2149,3.013,NA,NA,544.9,1.156
verapamil,81,195.9,1.192,NA,NA,NA,NA,167900,6.787,160800,4.102,NA,NA,566.9,0.9959
verapamil,81,217.3,0.9932,NA,NA,NA,NA,12080000,5.759,10600,0.8046,NA,NA,514,0.9926
verapamil,81,185.9,1.21,NA,NA,NA,NA,31610,2.097,17520,0.6924,NA,NA,523,1.206
verapamil,81,194.3,1.129,NA,NA,NA,NA,348400000,2.585,13020,0.9315,NA,NA,503.2,1.161
verapamil,81,185.6,1.107,NA,NA,NA,NA,344800,2.89,58440,0.5379,NA,NA,439.2,1.08
verapamil,81,158,1.095,NA,NA,NA,NA,87220000,6.264,58440,0.5379,NA,NA,450,1.043
verapamil,81,189.3,1.14,NA,NA,NA,NA,7.88E+09,0.5525,91600,3.067,NA,NA,419.5,0.9395
verapamil,81,198,1.075,NA,NA,NA,NA,1.24E+09,5.793,286700000,0.3486,NA,NA,523.8,1.21
verapamil,81,194.2,1.015,NA,NA,NA,NA,527200000,5.018,286700000,0.3486,NA,NA,556.5,0.9098
verapamil,81,211.2,1.42,NA,NA,NA,NA,674700000,0.4254,3982,2.036,NA,NA,538.4,0.9648
verapamil,81,258.1,1.241,NA,NA,NA,NA,16640000,0.7227,4439,1.498,NA,NA,501.4,1.134
verapamil,81,216.7,0.8903,NA,NA,NA,NA,240600000,3.331,2299,2.128,NA,NA,532.7,0.8572
verapamil,81,239,1.18,NA,NA,NA,NA,18840,8.028,2299,2.128,NA,NA,535,1.162
verapamil,81,198.2,1.3,NA,NA,NA,NA,53160,5.552,2299,2.128,NA,NA,525.6,1.164
verapamil,81,191.5,0.9086,NA,NA,NA,NA,242000,1.556,7205,1.085,NA,NA,570.1,1.197
verapamil,81,240.6,1.069,NA,NA,NA,NA,243500,3.381,9213,0.9827,NA,NA,499.2,1.066
verapamil,81,187.2,0.9908,NA,NA,NA,NA,27640,4.046,11340,0.8167,NA,NA,481,1.016
verapamil,81,209.6,1.115,NA,NA,NA,NA,2.39E+09,3.123,5229,1.418,NA,NA,523.9,1.181
verapamil,81,201.8,0.8569,NA,NA,NA,NA,19120000,3.542,2490,1.956,NA,NA,517.8,1.036
verapamil,81,229.8,0.9066,NA,NA,NA,NA,125100,1.066,5604,1.114,NA,NA,495.4,0.9794
verapamil,81,190.3,1.205,NA,NA,NA,NA,9602000,7.675,5604,1.114,NA,NA,502.7,0.9882
verapamil,81,188.4,1.107,NA,NA,NA,NA,5924,2.87,5604,1.114,NA,NA,529.9,1.137
verapamil,81,219.2,1.128,NA,NA,NA,NA,12970000,4.187,9222,0.8735,NA,NA,555.8,1.227
verapamil,81,205.3,1.026,NA,NA,NA,NA,4.30E+09,0.57,3209,2.676,NA,NA,471.8,1.255
verapamil,81,214.1,1.3,NA,NA,NA,NA,343300,5.652,20930000,9.498,NA,NA,480.4,1.287
verapamil,81,199.6,1.11,NA,NA,NA,NA,248500,0.9688,71560,9.391,NA,NA,490,1.209
verapamil,81,203,1.032,NA,NA,NA,NA,263400,6.557,45450,4.906,NA,NA,490.7,1.061
verapamil,81,188.1,0.9481,NA,NA,NA,NA,6480,3.296,1283,8.378,NA,NA,536.4,1.026
verapamil,81,218.2,1.13,NA,NA,NA,NA,12360,6.993,1283,8.378,NA,NA,402.4,1.082
verapamil,81,221.9,0.9845,NA,NA,NA,NA,3490,9.052,1383,5.945,NA,NA,503.2,1.051
verapamil,81,216,1.168,NA,NA,NA,NA,22170000,9.36,1715,3.256,NA,NA,480.9,1.176
verapamil,81,188.4,1.063,NA,NA,NA,NA,29400000,0.6223,1759,3.156,NA,NA,477.3,0.956
verapamil,81,215.3,1.208,NA,NA,NA,NA,1826000,0.6902,92310,0.7506,NA,NA,452.8,1.09
verapamil,81,235.4,1.207,NA,NA,NA,NA,973500,1.678,66970,0.4709,NA,NA,501.5,1.162
verapamil,81,216.3,1.239,NA,NA,NA,NA,14100000,0.5594,66970,0.4709,NA,NA,540.6,1.007
verapamil,81,173.8,1.086,NA,NA,NA,NA,286100,0.9376,1983,2.714,NA,NA,575.3,1.28
verapamil,81,180.4,1.105,NA,NA,NA,NA,286100,0.9376,1983,2.714,NA,NA,500.2,0.8852
verapamil,81,203.7,1.158,NA,NA,NA,NA,251300,1.311,1654,2.984,NA,NA,476.9,0.9818
verapamil,81,208.2,0.9734,NA,NA,NA,NA,75480000,3.118,2608,2.774,NA,NA,499.6,1.255
verapamil,81,206.4,1.096,NA,NA,NA,NA,4.84E+09,0.9126,3183,1.841,NA,NA,458.2,0.6791
verapamil,81,217,1.116,NA,NA,NA,NA,72310000,1.817,3183,1.841,NA,NA,502.7,1.209
verapamil,81,201.4,1.17,NA,NA,NA,NA,130100000,2.26,3183,1.841,NA,NA,542.7,1.095
verapamil,81,175.7,1.22,NA,NA,NA,NA,100200000,0.5252,2833,2.904,NA,NA,539.5,0.9256
verapamil,81,217.8,1.047,NA,NA,NA,NA,100200000,0.5252,2402,5.439,NA,NA,510.9,1.156
verapamil,81,198.4,1.059,NA,NA,NA,NA,761600,0.8905,1498,3.603,NA,NA,498.3,1.132
verapamil,81,192.3,1.198,NA,NA,NA,NA,57230,8.875,23600,0.7159,NA,NA,467.4,1.05
verapamil,81,245,1.216,NA,NA,NA,NA,2196000,9.148,22470,1.022,NA,NA,448.7,0.9091
verapamil,81,202.4,1.089,NA,NA,NA,NA,5700,2.879,2757,2.297,NA,NA,414.6,1.145
verapamil,81,180.7,0.9762,NA,NA,NA,NA,4795,3.263,9086,1.456,NA,NA,494.4,1.067
verapamil,81,211.8,1.371,NA,NA,NA,NA,5892000,6.42,6.45E+09,7.117,NA,NA,498.4,1.167
verapamil,81,224.8,1.557,NA,NA,NA,NA,11510000,1.207,840300000,2.185,NA,NA,555.3,1.221
verapamil,81,191.3,1.048,NA,NA,NA,NA,164500,1.112,7.98E+09,7.625,NA,NA,575.3,1.101
verapamil,81,220.7,0.982,NA,NA,NA,NA,431200,0.9727,12620000,1.595,NA,NA,509.8,1.121
verapamil,81,182,1.252,NA,NA,NA,NA,137000,1.025,583000,8.022,NA,NA,457.2,1.145
verapamil,81,200.2,0.9007,NA,NA,NA,NA,3920,4.234,2.31E+09,0.3988,NA,NA,590.3,1.087
verapamil,81,228.2,1.098,NA,NA,NA,NA,152200,9.209,5.74E+09,9.297,NA,NA,483.9,1.118
